               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2,    metrics/fish_mAP,metrics/jellyfish_mAP, metrics/penguin_mAP,  metrics/puffin_mAP,   metrics/shark_mAP,metrics/starfish_mAP,metrics/stingray_mAP, metrics/fish_mAP_50,metrics/jellyfish_mAP_50,metrics/penguin_mAP_50,metrics/puffin_mAP_50,metrics/shark_mAP_50,metrics/starfish_mAP_50,metrics/stingray_mAP_50
                 349,            0.022003,           0.0035844,          0.00046099,              0.8284,             0.71388,             0.80242,             0.47848,             0.03855,           0.0051208,           0.0058226,           0.0005248,           0.0005248,           0.0005248,             0.47638,             0.55407,             0.35685,              0.2792,             0.48197,             0.61957,             0.58129,             0.83873,             0.94768,             0.74493,             0.65628,              0.7795,             0.85185,               0.798
                 350,            0.022023,           0.0038411,          0.00038458,             0.83271,             0.71998,             0.80387,             0.47848,             0.03841,           0.0051123,           0.0058103,           0.0005149,           0.0005149,           0.0005149,             0.47712,             0.56444,             0.36065,             0.27389,             0.48142,             0.61239,             0.57946,             0.83955,             0.94885,             0.74556,             0.65739,             0.78171,             0.85212,             0.80191
                 351,            0.021715,            0.003711,          0.00041391,             0.82676,             0.72055,             0.80408,              0.4764,            0.038476,           0.0051178,           0.0058283,            0.000505,            0.000505,            0.000505,             0.47681,             0.55473,             0.35664,             0.28541,             0.47993,             0.60707,             0.57423,             0.83935,             0.94804,             0.74438,             0.65826,             0.78221,             0.85202,             0.80435
                 352,            0.022531,           0.0037544,          0.00049059,             0.80675,             0.73791,             0.80273,              0.4758,            0.038486,           0.0051157,           0.0058761,           0.0004951,           0.0004951,           0.0004951,             0.48035,             0.54941,             0.35236,             0.27357,             0.49114,             0.60456,             0.57917,             0.84017,             0.94064,             0.74574,             0.65565,             0.78491,             0.85047,              0.8015
                 353,            0.021499,           0.0036456,          0.00046126,             0.81416,             0.72786,             0.80341,             0.47678,            0.038545,           0.0050953,            0.005893,           0.0004852,           0.0004852,           0.0004852,             0.47664,             0.55103,             0.36116,             0.27993,             0.49176,             0.60437,             0.57254,             0.83758,             0.93672,             0.74088,             0.65886,              0.7895,             0.85425,             0.80604
                 354,            0.021431,           0.0035588,          0.00057263,             0.81146,             0.73577,             0.80534,             0.47937,            0.038563,           0.0050863,           0.0058606,           0.0004753,           0.0004753,           0.0004753,             0.47532,             0.55663,             0.35951,             0.27568,             0.50146,             0.61377,             0.57322,             0.83782,             0.94656,             0.74775,             0.65197,             0.78788,             0.85506,             0.81032
                 355,            0.022334,           0.0040597,          0.00049794,             0.82011,             0.73457,              0.8056,             0.48034,            0.038597,           0.0050974,           0.0058141,           0.0004654,           0.0004654,           0.0004654,             0.47553,             0.55668,             0.35577,             0.29912,             0.49244,             0.60952,             0.57328,             0.83842,             0.94738,             0.74963,             0.65409,              0.7829,             0.85606,             0.81069
                 356,            0.022179,           0.0036895,          0.00031862,             0.83756,             0.71619,             0.80711,             0.47888,            0.038479,            0.005101,            0.005806,           0.0004555,           0.0004555,           0.0004555,             0.47411,             0.56256,             0.35862,              0.2817,             0.49348,             0.60408,             0.57762,             0.83874,             0.94904,             0.75084,             0.64898,              0.7862,             0.85362,             0.82231
                 357,            0.021926,           0.0036685,          0.00034581,             0.83806,             0.71983,             0.80403,             0.48075,            0.038388,           0.0051064,           0.0057612,           0.0004456,           0.0004456,           0.0004456,             0.47768,             0.56347,             0.35859,             0.27402,              0.4981,             0.61323,             0.58018,             0.83704,             0.95026,             0.74829,             0.64932,             0.78396,             0.85255,             0.80678
                 358,             0.02182,            0.003823,          0.00042239,             0.83598,             0.71516,             0.80255,             0.48106,            0.038547,           0.0051222,           0.0057148,           0.0004357,           0.0004357,           0.0004357,             0.47451,             0.55916,             0.36026,             0.27637,             0.49921,             0.61403,             0.58387,             0.83771,             0.94945,             0.74125,             0.64486,             0.78546,             0.85204,             0.80707
                 359,            0.021823,           0.0035564,          0.00034143,             0.84717,             0.71376,             0.80357,             0.47805,            0.038447,           0.0051142,           0.0056736,           0.0004258,           0.0004258,           0.0004258,             0.47687,             0.55887,             0.35376,             0.27405,             0.50672,             0.60873,             0.56734,             0.83739,             0.95275,              0.7472,             0.64623,             0.78644,             0.85324,             0.80175
                 360,            0.021913,           0.0035139,          0.00042596,             0.84338,             0.71335,             0.80298,             0.48088,            0.038461,           0.0051153,           0.0057039,           0.0004159,           0.0004159,           0.0004159,             0.47544,             0.56488,             0.35742,             0.27882,             0.49359,             0.61788,              0.5781,             0.83663,             0.95257,             0.74993,             0.63815,             0.78759,             0.85377,             0.80221
                 361,            0.021862,           0.0039147,          0.00041977,             0.81697,             0.73489,             0.80436,             0.47844,            0.038455,           0.0051283,           0.0056371,            0.000406,            0.000406,            0.000406,              0.4767,             0.56222,             0.35775,             0.27163,             0.49891,             0.60931,             0.57257,             0.83766,             0.95171,              0.7472,             0.64732,              0.7894,             0.85177,             0.80546
                 362,            0.021682,           0.0038486,          0.00042751,             0.81434,             0.73608,             0.80267,             0.47695,            0.038437,            0.005139,           0.0056669,           0.0003961,           0.0003961,           0.0003961,             0.47441,             0.56429,             0.35707,             0.26795,              0.4933,             0.60805,             0.57357,              0.8381,             0.94983,             0.74599,             0.64079,             0.78411,             0.85524,             0.80466
                 363,            0.021841,           0.0036998,          0.00030144,             0.81375,             0.74308,              0.8032,             0.47961,            0.038532,           0.0051346,           0.0056573,           0.0003862,           0.0003862,           0.0003862,             0.47788,             0.55714,             0.35734,              0.2665,             0.49767,             0.61897,             0.58178,              0.8365,              0.9491,               0.744,             0.64309,             0.78802,             0.85163,             0.81004
                 364,            0.021719,           0.0037043,          0.00034435,             0.84283,              0.7208,             0.80516,             0.47958,            0.038432,           0.0051395,           0.0057122,           0.0003763,           0.0003763,           0.0003763,             0.47643,             0.56005,              0.3696,             0.27128,             0.49439,             0.60656,             0.57876,             0.83675,              0.9484,             0.76007,             0.64121,              0.7881,             0.85243,             0.80915
                 365,             0.02176,           0.0035904,          0.00037623,             0.83474,             0.72529,             0.80396,             0.47939,            0.038386,           0.0051168,           0.0057441,           0.0003664,           0.0003664,           0.0003664,             0.47651,             0.56366,             0.35954,             0.27251,             0.49547,             0.60319,             0.58482,             0.83841,             0.94798,             0.74327,             0.65006,             0.78621,             0.85364,             0.80813
                 366,            0.022078,           0.0037143,          0.00034885,             0.83308,             0.72306,             0.80422,             0.47959,            0.038407,             0.00511,           0.0057175,           0.0003565,           0.0003565,           0.0003565,             0.47762,             0.55959,             0.36391,             0.27215,             0.49522,             0.60519,             0.58343,             0.83642,             0.94813,             0.74823,             0.64789,             0.78664,             0.85301,             0.80923
                 367,            0.022144,           0.0035861,          0.00029589,             0.83431,             0.72235,             0.80399,             0.48008,            0.038387,           0.0051071,           0.0057637,           0.0003466,           0.0003466,           0.0003466,              0.4741,             0.55588,             0.36286,             0.27625,             0.49579,             0.61291,             0.58277,             0.83656,             0.94859,             0.74955,             0.64887,             0.78828,             0.85203,             0.80406
                 368,              0.0217,            0.003716,          0.00037313,                 0.8,             0.75205,             0.80272,             0.48033,            0.038421,           0.0051016,           0.0057627,           0.0003367,           0.0003367,           0.0003367,             0.47277,             0.56094,             0.35551,             0.26905,             0.49788,             0.61687,              0.5893,              0.8375,             0.94938,             0.74661,             0.63242,             0.78782,             0.85363,             0.81164
                 369,            0.021501,           0.0036941,          0.00034836,             0.81531,             0.73105,             0.80158,              0.4794,            0.038446,           0.0051092,           0.0058468,           0.0003268,           0.0003268,           0.0003268,              0.4742,             0.56796,             0.35433,             0.26803,             0.49128,             0.61744,             0.58256,             0.83854,             0.94917,             0.74015,             0.63779,             0.78398,             0.85398,             0.80743
                 370,            0.021595,            0.003582,          0.00031028,             0.82897,             0.72378,             0.80231,             0.47818,            0.038434,           0.0051165,           0.0058431,           0.0003169,           0.0003169,           0.0003169,             0.47263,             0.56844,              0.3551,             0.27785,             0.48792,             0.60243,             0.58289,              0.8382,             0.94989,             0.74221,             0.63913,              0.7847,             0.85275,             0.80931
                 371,            0.021112,           0.0035185,          0.00044017,             0.83704,              0.7203,             0.80396,             0.47777,            0.038471,           0.0051172,           0.0058255,            0.000307,            0.000307,            0.000307,             0.47545,             0.56738,             0.35119,             0.27474,             0.48761,             0.60803,             0.58003,             0.83371,             0.94858,             0.74728,             0.65213,             0.78564,             0.85207,             0.80833
                 372,             0.02201,            0.003705,          0.00033267,             0.84332,             0.71782,             0.80437,             0.47716,            0.038405,           0.0051092,           0.0057801,           0.0002971,           0.0002971,           0.0002971,             0.47687,             0.56402,             0.35868,             0.27155,             0.49337,              0.5918,             0.58381,             0.83873,             0.94912,             0.74925,             0.64508,             0.78719,             0.85136,             0.80987
                 373,             0.02137,           0.0035521,          0.00040763,             0.84316,             0.71817,             0.80579,             0.47802,            0.038377,           0.0051092,           0.0058718,           0.0002872,           0.0002872,           0.0002872,             0.47561,             0.56422,             0.34854,             0.27843,             0.49155,             0.61587,             0.57196,             0.83294,             0.94952,             0.74625,             0.65788,             0.78657,              0.8548,             0.81257
                 374,            0.021219,           0.0035743,          0.00041278,             0.84369,             0.72272,             0.80669,             0.47789,            0.038367,           0.0050972,           0.0058458,           0.0002773,           0.0002773,           0.0002773,             0.47769,             0.56342,             0.35559,             0.27358,             0.49739,             0.60642,             0.57118,             0.83945,             0.94957,             0.74796,              0.6554,              0.7892,             0.85371,             0.81154
                 375,            0.021423,           0.0035882,          0.00037252,             0.81425,             0.74071,             0.80512,             0.48049,            0.038376,           0.0050976,           0.0058424,           0.0002674,           0.0002674,           0.0002674,               0.481,             0.56272,             0.35166,             0.27447,              0.4999,             0.60652,             0.58712,             0.84078,              0.9492,             0.74268,             0.64569,             0.79074,             0.85591,             0.81084
                 376,            0.022437,           0.0036337,          0.00038911,             0.83677,             0.72058,              0.8044,             0.48062,            0.038375,           0.0051155,           0.0058592,           0.0002575,           0.0002575,           0.0002575,             0.47803,             0.56443,             0.35766,             0.27177,             0.49588,             0.60829,             0.58824,             0.83925,             0.94861,             0.74349,             0.64593,             0.78808,              0.8545,             0.81092
                 377,            0.021929,           0.0036874,          0.00036987,             0.82583,             0.72308,             0.80636,             0.48087,            0.038441,           0.0051106,           0.0057971,           0.0002476,           0.0002476,           0.0002476,             0.47872,             0.56408,             0.35404,              0.2728,             0.49465,             0.61992,             0.58189,             0.84047,             0.94878,             0.74816,             0.65326,             0.78797,             0.85334,              0.8125
                 378,            0.020925,            0.003536,           0.0003948,             0.83915,             0.72084,             0.80467,             0.47833,            0.038472,           0.0051136,           0.0057788,           0.0002377,           0.0002377,           0.0002377,             0.47795,             0.55839,             0.35786,             0.27709,             0.48823,             0.60782,             0.58094,             0.84082,             0.94774,             0.74907,             0.64595,             0.78343,             0.85551,             0.81018
                 379,            0.022158,           0.0034518,          0.00046964,             0.84151,             0.71193,             0.80467,             0.47952,            0.038433,           0.0051121,           0.0057921,           0.0002278,           0.0002278,           0.0002278,             0.47402,             0.56249,             0.36194,              0.2717,              0.4947,             0.60501,             0.58677,             0.83904,              0.9475,             0.74259,              0.6485,             0.78791,             0.85653,             0.81058
                 380,            0.020908,           0.0034704,          0.00035077,             0.84557,             0.71274,             0.80539,             0.48302,             0.03842,           0.0051085,           0.0057758,           0.0002179,           0.0002179,           0.0002179,             0.47762,             0.56259,             0.36363,             0.27911,             0.49798,             0.61509,             0.58514,             0.83927,             0.94677,             0.75315,             0.64403,             0.78658,             0.85528,             0.81261
                 381,            0.021744,           0.0035828,           0.0003453,             0.84464,              0.7188,               0.806,             0.48273,            0.038474,           0.0051008,           0.0057879,            0.000208,            0.000208,            0.000208,             0.47695,             0.56681,             0.36129,             0.27115,             0.49506,             0.61949,              0.5884,             0.83941,              0.9487,             0.75579,             0.64284,               0.787,             0.85614,             0.81214
                 382,            0.021156,           0.0037116,          0.00029223,             0.82506,             0.74169,             0.80513,             0.48359,            0.038454,           0.0051229,           0.0057634,           0.0001981,           0.0001981,           0.0001981,              0.4771,             0.56327,             0.36288,             0.27289,             0.50339,             0.62402,             0.58159,              0.8405,             0.94904,             0.74874,             0.64231,             0.78655,             0.85642,             0.81238
                 383,            0.021357,           0.0035757,          0.00033698,             0.80775,             0.74686,             0.80729,             0.48252,            0.038477,           0.0051111,           0.0057269,           0.0001882,           0.0001882,           0.0001882,             0.47557,             0.56288,              0.3648,              0.2754,             0.49778,             0.62225,             0.57896,             0.84029,             0.94878,              0.7507,             0.65386,             0.78661,             0.85691,             0.81386
                 384,            0.021158,           0.0032558,          0.00041783,             0.80875,             0.73754,              0.8068,             0.48125,             0.03846,           0.0051178,           0.0057379,           0.0001783,           0.0001783,           0.0001783,             0.47866,             0.56443,             0.36241,             0.27163,             0.49551,             0.62536,             0.57071,             0.83983,             0.94873,             0.74857,             0.65436,             0.78708,             0.85383,             0.81522
                 385,            0.021665,           0.0035491,          0.00044951,             0.80782,             0.74207,             0.80623,             0.48114,            0.038505,           0.0051262,           0.0057708,           0.0001684,           0.0001684,           0.0001684,             0.47592,             0.56413,             0.36239,             0.27116,             0.49502,             0.61485,             0.58448,             0.83959,             0.94827,             0.74886,             0.65346,             0.78841,              0.8533,              0.8117
                 386,            0.021652,           0.0037893,          0.00038631,             0.81458,             0.74562,             0.80527,             0.48134,            0.038476,           0.0051338,            0.005781,           0.0001585,           0.0001585,           0.0001585,             0.47604,             0.56376,             0.36112,             0.26924,             0.49559,             0.61264,             0.59096,             0.83812,             0.94848,             0.74509,             0.65349,             0.78478,             0.85479,             0.81213
                 387,            0.021285,           0.0036307,          0.00033313,             0.81266,             0.75002,             0.80441,             0.48344,            0.038527,           0.0051256,           0.0058412,           0.0001486,           0.0001486,           0.0001486,             0.47645,             0.56523,             0.36033,             0.27794,             0.49267,             0.62377,              0.5877,             0.84011,             0.94824,             0.74463,             0.64151,              0.7839,             0.85813,             0.81438
                 388,            0.021268,           0.0038614,          0.00037364,             0.82217,             0.73034,             0.80347,             0.47715,            0.038568,           0.0051497,           0.0058072,           0.0001387,           0.0001387,           0.0001387,             0.47308,              0.5619,             0.36177,             0.27108,             0.48498,             0.61052,             0.57673,             0.83983,             0.94636,             0.74563,             0.64561,             0.77937,              0.8571,             0.81036
                 389,            0.021497,           0.0037877,           0.0003479,               0.817,             0.74373,             0.80397,             0.47734,            0.038505,           0.0051537,           0.0058042,           0.0001288,           0.0001288,           0.0001288,             0.47668,             0.56212,             0.35944,             0.26843,             0.48227,             0.61798,             0.57448,             0.83961,             0.94606,              0.7401,             0.65562,             0.77884,             0.85588,              0.8117
                 390,            0.021438,           0.0035582,          0.00039997,             0.81831,             0.73629,             0.80495,             0.48089,            0.038522,           0.0051296,           0.0057788,           0.0001189,           0.0001189,           0.0001189,             0.47606,             0.55768,             0.36054,             0.27819,             0.49301,             0.62196,             0.57879,             0.83962,             0.94639,             0.74293,             0.65101,              0.7846,             0.85891,             0.81117
                 391,            0.021183,            0.003518,          0.00037431,             0.80948,             0.73955,             0.80589,             0.48108,            0.038381,           0.0051319,           0.0057811,            0.000109,            0.000109,            0.000109,             0.47859,             0.56262,             0.36345,             0.27826,             0.49103,             0.61096,             0.58264,              0.8401,             0.94598,             0.74447,             0.65865,             0.78604,             0.85248,             0.81351
                 392,            0.021258,           0.0035014,          0.00044099,             0.84516,             0.71337,             0.80342,             0.48067,            0.038437,           0.0051365,           0.0058059,            9.91e-05,            9.91e-05,            9.91e-05,              0.4759,             0.56263,             0.36144,             0.27137,             0.48802,              0.6205,             0.58484,             0.83808,             0.94762,             0.74058,             0.64781,             0.78381,             0.85158,             0.81444
                 393,            0.021186,           0.0035598,          0.00035801,             0.84299,             0.71414,             0.80567,             0.47963,            0.038546,           0.0051357,           0.0058668,            8.92e-05,            8.92e-05,            8.92e-05,             0.47413,             0.55549,             0.35995,             0.27183,             0.48992,              0.6177,             0.58836,              0.8394,             0.94715,             0.74317,             0.65361,             0.78442,             0.85679,             0.81513
                 394,            0.021711,           0.0037113,          0.00041935,             0.80647,             0.74656,             0.80456,             0.48021,            0.038575,           0.0051371,           0.0058789,            7.93e-05,            7.93e-05,            7.93e-05,             0.47667,             0.56073,             0.35804,               0.271,             0.49194,             0.61667,             0.58645,              0.8397,             0.94804,             0.74113,             0.64542,             0.78376,             0.85951,             0.81434
                 395,            0.021435,           0.0035478,          0.00037799,             0.83631,             0.71729,             0.80574,              0.4809,            0.038483,           0.0051332,           0.0057971,            6.94e-05,            6.94e-05,            6.94e-05,             0.47539,              0.5621,              0.3565,             0.27293,             0.49264,              0.6194,              0.5873,             0.83836,             0.94853,             0.74395,             0.64973,             0.78598,             0.85728,             0.81632
                 396,            0.020987,           0.0034526,          0.00044424,             0.81163,             0.73407,             0.80588,             0.47933,            0.038426,           0.0051233,           0.0057859,            5.95e-05,            5.95e-05,            5.95e-05,             0.47491,             0.56061,             0.35623,             0.27212,             0.48988,             0.61695,             0.58464,             0.83853,             0.94768,             0.74519,             0.65053,             0.78661,             0.85412,             0.81852
                 397,            0.021578,           0.0036869,          0.00036864,             0.84961,             0.70658,             0.80478,             0.47997,            0.038443,           0.0051252,           0.0058178,            4.96e-05,            4.96e-05,            4.96e-05,             0.47793,             0.56414,             0.35585,             0.26946,             0.48843,             0.62269,             0.58128,             0.83958,             0.94725,             0.74485,             0.64685,             0.78545,             0.85378,             0.81569
                 398,            0.022003,           0.0036308,          0.00030434,             0.81543,             0.72914,             0.80531,             0.48119,            0.038493,           0.0051247,           0.0057349,            3.97e-05,            3.97e-05,            3.97e-05,             0.47594,             0.56231,             0.35654,             0.27453,             0.49486,             0.61972,             0.58445,             0.84063,             0.94817,             0.74573,             0.64681,             0.78609,             0.85415,             0.81559
                 399,            0.020211,           0.0033677,          0.00036554,             0.86443,             0.70069,             0.80399,             0.48169,            0.038519,           0.0051294,           0.0057657,            2.98e-05,            2.98e-05,            2.98e-05,             0.47941,             0.56387,             0.35804,             0.27036,             0.49071,             0.62385,             0.58559,             0.84118,             0.94767,             0.74474,             0.64249,             0.78598,             0.85343,             0.81243
